ID_Venta,Fecha,Región,País,Ciudad,Categoría,Producto,Canal,Vendedor,Unidades,Precio_Unitario,Descuento_%,Costo_Unitario,Satisfacción,Método_Pago,Año,Mes,Día_Semana,Latitud,Longitud,Ventas_Totales,Beneficio
127,2020-07-01,Europa,Francia,Ciudad_10,Ropa,Zapatos,Distribuidor,Vendedor_15,20,87.21,3.09,45.44,3,Efectivo,2020,Junio,Miércoles,-11.2471,43.3477,1690.3042199999998,781.5042199999998
128,2019-08-22,Asia,,Ciudad_24,Hogar,Lámpara,Online,Vendedor_2,63,147.88,4.6,80.18,2,Transferencia,2019,Junio,Domingo,5.9008,27.0992,8887.88376,3836.5437600000005
129,2018-01-11,Asia,Corea del Sur,Ciudad_12,Hogar,Cama,Distribuidor,Vendedor_7,69,726.6,4.98,519.25,10,Tarjeta,2018,Junio,Viernes,-8.025,-94.0576,47638.657080000004,11810.407080000004
130,2020-10-27,Asia,Corea del Sur,Ciudad_27,Ropa,Chaqueta,Online,Vendedor_6,51,796.4,11.54,644.65,1,Efectivo,2020,Junio,Viernes,39.4375,-53.219,35929.26744,3052.117440000002
131,2020-03-25,Asia,Corea del Sur,Ciudad_11,Ropa,Chaqueta,Online,Vendedor_7,1,647.59,2.8,429.44,3,Tarjeta,2020,Diciembre,Domingo,-15.966,-24.8819,629.45748,200.01748000000003
132,2019-06-20,Asia,Japón,Ciudad_11,Ropa,Pantalón,Online,Vendedor_9,21,771.5,4.4,522.16,9,Tarjeta,2019,Marzo,Domingo,29.3745,40.4528,15488.634,4523.274000000001
133,2019-04-12,Europa,España,Ciudad_24,Hogar,Mesa,Online,Vendedor_4,64,475.99,1.03,362.02,3,Transferencia,2019,Octubre,Martes,20.8818,-43.9907,30149.587392,6980.307392000002
134,2020-05-27,Asia,China,Ciudad_4,Juguetes,Auto de juguete,Online,Vendedor_9,60,710.34,21.57,413.74,1,Transferencia,2020,Mayo,Lunes,1.8975,-85.6246,33427.17972,8602.779719999999
135,2019/07/14,América,Argentina,Ciudad_30,Hogar,Silla,Tienda,Vendedor_12,74,,19.56,322.5,3,Efectivo,2019,Noviembre,Miércoles,-6.3801,93.1569,25034.681592,1169.6815920000008
136,2018-09-01,Europa,Francia,Ciudad_9,Electrónica,Laptop,Online,Vendedor_4,3,196.62,11.81,160.01,8,Transferencia,2018,Enero,Martes,-45.5677,70.8927,520.197534,40.167534000000046
137,2020/02/27,África,Egipto,Ciudad_4,Ropa,Chaqueta,Tienda,Vendedor_13,44,470.05,1.42,320.47,9,Efectivo,2020,Enero,Miércoles,36.1883,27.1347,20388.51276,6287.832760000001
138,2018-10-17,África,Egipto,Ciudad_22,Electrónica,Smartphone,Online,Vendedor_3,37,24.68,19.14,17.11,10,Efectivo,2018,Agosto,Viernes,-40.3131,7.7368,738.381176,105.31117600000005
139,2018-04-04,África,Marruecos,Ciudad_1,Ropa,Zapatos,Tienda,Vendedor_14,41,353.1,2.02,260.14,6,Tarjeta,2018,Junio,Lunes,18.9647,18.1752,14184.66258,3518.9225800000004
140,2020-10-16,África,Egipto,Ciudad_28,Electrónica,Smartphone,Tienda,Vendedor_10,8,$460.91,16.81,302.73,1,Transferencia,2020,Enero,Miércoles,-6.2113,-46.2764,3067.448232,645.608232
141,2019/07/25,Asia,Corea del Sur,Ciudad_22,Juguetes,Muñeca,Tienda,Vendedor_9,23,597.4,13.14,369.36,10,Tarjeta,2019,Septiembre,Sábado,46.7046,38.5133,11934.73772,3439.4577199999985
142,2019-03-04,África,Marruecos,Ciudad_15,Ropa,Chaqueta,Online,Vendedor_2,19,397.38,24.64,217.1,6,Efectivo,2019,Septiembre,Miércoles,0.1842,-72.4069,5689.845792000001,1564.9457920000013
143,2018-01-21,América,,Ciudad_23,Juguetes,Puzzle,Distribuidor,Vendedor_6,17,570.24,0.44,331.08,5,Transferencia,2018,Agosto,Miércoles,-23.41,92.3072,9651.426048000001,4023.0660480000015
144,2020-06-19,América,Argentina,Ciudad_6,Electrónica,Televisor,Distribuidor,Vendedor_6,78,497.71,20.87,362.9,8,Tarjeta,2020,Agosto,Viernes,37.3779,-91.2633,30719.357993999998,2413.157994000001
145,2018-12-27,América,EEUU,Ciudad_5,Electrónica,Televisor,Distribuidor,Vendedor_9,40,603.63,6.02,430.58,4,Tarjeta,2018,Septiembre,Miércoles,6.2713,-46.636,22691.65896,5468.45896
146,2018-11-02,Asia,Japón,Ciudad_25,Electrónica,Smartphone,Online,Vendedor_15,3,,28.95,291.69,7,Efectivo,2018,Marzo,Martes,43.0996,96.212,742.48671,-132.58328999999992
147,2018-04-08,África,Marruecos,Ciudad_23,Hogar,Lámpara,Distribuidor,Vendedor_15,19,792.37,23.68,468.91,1,Efectivo,2018,Agosto,Miércoles,-24.2292,38.1866,11489.998896000001,2580.708896
148,2020-11-02,África,Sudáfrica,Ciudad_18,Juguetes,Muñeca,Tienda,Vendedor_5,34,622.34,21.04,559.13,4,Tarjeta,2020,Noviembre,Jueves,28.7506,-23.4895,16707.588576000002,-2302.8314239999963
149,2018-02-06,América,México,Ciudad_20,Ropa,Zapatos,Distribuidor,Vendedor_2,38,562.52,13.08,397.37,2,Tarjeta,2018,Agosto,Viernes,-0.3532,41.3664,18579.810591999998,3479.7505919999985
150,2020-02-07,África,Marruecos,Ciudad_14,Alimentos,Cereal,Online,Vendedor_11,52,756.55,4.24,416.77,5,Efectivo,2020,Julio,Sábado,9.8214,-4.2434,37672.55856,16000.518559999997
151,2020-06-15,Asia,China,Ciudad_5,Hogar,Mesa,Distribuidor,Vendedor_12,69,626.77,28.3,539.54,1,Transferencia,2020,Diciembre,Lunes,-23.5082,-81.0558,31008.192209999997,-6220.067789999997
152,2018-01-14,América,Argentina,Ciudad_2,Juguetes,Muñeca,Tienda,Vendedor_10,17,621.24,16.8,407.87,4,Transferencia,2018,Julio,Domingo,10.0719,-50.0285,8786.81856,1853.0285599999997
153,2018-10-12,África,Sudáfrica,Ciudad_6,Hogar,Silla,Tienda,Vendedor_13,6,59.34,24.83,43.55,6,Efectivo,2018,Septiembre,Jueves,35.0436,71.2462,267.63526800000005,6.335268000000099
154,2019-11-16,Asia,Japón,Ciudad_8,Hogar,Mesa,Online,Vendedor_11,28,252.08,29.78,209.88,6,Transferencia,2019,Octubre,Lunes,-24.7276,31.4899,4956.296128,-920.3438719999995
155,2019/04/06,Europa,Francia,Ciudad_26,,Camisa,Tienda,Vendedor_7,26,114.5,24.44,101.45,10,Tarjeta,2019,Julio,Sábado,-46.1319,-56.7989,2249.4212,-388.27880000000005
156,2019-09-15,América,Brasil,Ciudad_15,Ropa,Chaqueta,,Vendedor_13,58,,2.06,226.01,2,Transferencia,2019,Diciembre,Domingo,-49.0226,90.5918,15480.553104,2371.9731040000006
157,2019-01-21,África,Sudáfrica,Ciudad_2,Ropa,Camisa,Online,Vendedor_5,28,417.61,8.83,260.26,6,Efectivo,2019,Enero,Lunes,28.0974,95.504,10660.581036,3373.301036
158,2018-11-22,Europa,España,Ciudad_24,Hogar,Cama,Distribuidor,Vendedor_5,15,201.07,26.09,116.06,4,Transferencia,2018,Octubre,Viernes,47.4081,-11.9548,2229.162555,488.2625549999998
159,2018-05-07,América,México,Ciudad_12,Juguetes,Pelota,Distribuidor,Vendedor_15,2,183.06,1.88,155.33,6,Transferencia,2018,Septiembre,Viernes,-10.1606,8.7572,359.236944,48.57694399999997
160,2020-01-28,Asia,Corea del Sur,Ciudad_13,Juguetes,Auto de juguete,Tienda,Vendedor_2,24,609.01,16.88,336.93,10,Tarjeta,2020,Enero,Viernes,-18.2844,-56.2271,12149.018688,4062.6986880000004
161,2020-01-07,América,Argentina,Ciudad_10,Alimentos,Cereal,,Vendedor_15,9,639.6,1.03,461.89,9,Efectivo,2020,Mayo,Viernes,-30.5698,41.2732,5697.109080000001,1540.0990800000009
162,2018-01-23,América,Brasil,Ciudad_6,Ropa,Pantalón,Online,Vendedor_2,27,386.94,1.58,323.65,5,Tarjeta,2018,Febrero,Domingo,8.7158,-5.0237,10282.311396,1543.7613959999999
163,2020-08-09,Europa,Italia,Ciudad_26,Electrónica,Auriculares,Online,Vendedor_2,17,273.63,14.25,192.88,6,Efectivo,2020,Abril,Domingo,44.1771,-28.8282,3988.8413250000003,709.8813250000003
164,2018/11/21,Europa,Italia,Ciudad_15,Alimentos,Pan,Online,Vendedor_11,77,505.86,10.34,258.14,10,Efectivo,2018,Agosto,Lunes,26.4161,88.8852,34923.663852000005,15046.883852000006
165,2019-12-15,Asia,China,Ciudad_13,Hogar,Silla,Tienda,Vendedor_14,76,421.57,18.45,267.27,10,Tarjeta,2019,Noviembre,Miércoles,22.9542,-2.1468,26128.06546,5815.545460000005
166,2020-08-12,América,Brasil,Ciudad_15,Electrónica,Smartphone,Tienda,Vendedor_1,73,72.15,18.76,55.2,4,Efectivo,2020,Febrero,Martes,-10.1126,62.7256,4278.870180000001,249.27018000000044
167,2019-11-11,África,Sudáfrica,Ciudad_8,Alimentos,Cereal,,Vendedor_2,5,52.07,8.36,31.63,3,Transferencia,2019,Octubre,Sábado,-48.2961,74.7768,238.58474,80.43474
168,2018/08/18,Europa,,Ciudad_2,Electrónica,Televisor,Tienda,Vendedor_9,26,318.0,29.8,188.51,7,Tarjeta,2018,Junio,Lunes,31.6361,5.3188,5804.1359999999995,902.8759999999993
169,2019-10-01,África,Egipto,Ciudad_24,Hogar,Cama,Online,Vendedor_14,6,486.15,21.45,322.91,9,Efectivo,2019,Agosto,Miércoles,-42.1701,66.4329,2291.22495,353.76494999999977
170,2019/12/15,África,Egipto,Ciudad_10,Juguetes,Pelota,Distribuidor,Vendedor_9,65,584.26,18.69,354.58,7,Transferencia,2019,Mayo,Miércoles,37.0118,10.2997,30879.017389999997,7831.3173899999965
171,2019-08-04,Europa,Alemania,Ciudad_2,Alimentos,Leche,Tienda,Vendedor_1,10,214.33,26.3,120.92,10,Efectivo,2019,Enero,Martes,-28.0391,-77.4143,1579.6121,370.4121
172,2020-10-15,Europa,España,Ciudad_28,Electrónica,Auriculares,Distribuidor,Vendedor_12,60,629.33,1.74,327.58,8,Transferencia,2020,Abril,Miércoles,-38.9468,79.7306,37102.779480000005,17447.979480000005
173,2019-01-11,África,Marruecos,Ciudad_3,Hogar,Silla,Online,Vendedor_14,57,451.02,29.7,303.33,7,Transferencia,2019,Marzo,Martes,46.2217,93.4557,18072.82242,783.0124200000027
174,2019-12-05,Asia,Japón,Ciudad_12,Ropa,Camisa,Distribuidor,Vendedor_4,62,757.6,6.99,565.63,3,Tarjeta,2019,Marzo,Domingo,14.674,-14.8515,43687.913120000005,8618.853120000007
175,2019-02-19,América,EEUU,Ciudad_30,Electrónica,Smartphone,Online,Vendedor_3,28,728.19,13.31,535.73,7,Transferencia,2019,Agosto,Miércoles,11.0896,55.3922,17675.501508,2675.0615080000007
176,2019-11-09,África,Egipto,Ciudad_23,Electrónica,Televisor,Online,Vendedor_1,24,226.47,21.61,149.67,9,Transferencia,2019,Diciembre,Domingo,5.68,73.8061,4260.715992,668.6359920000004
177,2018-11-28,África,Marruecos,Ciudad_20,Ropa,Camisa,Distribuidor,Vendedor_12,41,111.85,18.11,84.09,7,Transferencia,2018,Mayo,Miércoles,43.0688,-96.6233,3755.3525649999992,307.6625649999992
178,2020/07/13,África,Nigeria,Ciudad_29,Alimentos,Pan,Distribuidor,Vendedor_6,51,557.0,22.77,289.91,8,Transferencia,2020,Noviembre,Lunes,23.5754,71.5431,21938.7261,7153.316099999998
179,2020/11/06,América,EEUU,Ciudad_10,Alimentos,Cereal,Tienda,Vendedor_3,-10,99999,4.3,515.83,5,Transferencia,2020,Octubre,Jueves,28.8555,-6.1674,29302.53612,2479.376119999997
180,2018-02-20,Asia,China,Ciudad_9,Juguetes,Auto de juguete,Online,Vendedor_6,22,365.32,17.32,317.97,9,Transferencia,2018,Septiembre,Sábado,8.8315,23.1925,6645.024672,-350.3153280000006
181,2018-08-08,África,Marruecos,Ciudad_3,Electrónica,Smartphone,Online,Vendedor_14,35,313.63,3.75,277.94,2,Transferencia,2018,Agosto,Martes,28.2458,-91.695,10565.410625,837.5106250000008
182,2020-09-19,América,EEUU,Ciudad_6,Electrónica,Televisor,Online,Vendedor_5,54,,10.4,63.18,7,Transferencia,2020,Abril,Martes,-1.0654,96.8185,5878.656,2466.936
183,2019-02-01,Asia,Corea del Sur,Ciudad_9,Alimentos,Leche,Tienda,Vendedor_9,10,744.96,24.26,387.32,1,Transferencia,2019,Febrero,Jueves,37.121,-90.4852,5642.32704,1769.1270400000003
184,2018-12-15,Asia,India,Ciudad_22,Juguetes,Auto de juguete,Online,Vendedor_13,29,248.39,19.96,136.68,9,Transferencia,2018,Junio,Domingo,-40.5597,-13.8163,5765.529323999999,1801.809323999999
185,2018-08-12,Europa,,Ciudad_11,Electrónica,Smartphone,Tienda,Vendedor_13,28,266.15,18.61,192.5,10,Tarjeta,2018,Diciembre,Domingo,14.115,-18.319,6065.345579999999,675.3455799999992
186,2018-05-28,África,Marruecos,Ciudad_17,Electrónica,Smartphone,Online,Vendedor_9,38,,9.56,512.57,4,Transferencia,2018,Julio,Miércoles,-49.8499,-1.5647,19774.886880000002,297.22687999999835
187,2019-04-06,Europa,Italia,Ciudad_23,Juguetes,Muñeca,Distribuidor,Vendedor_13,36,84.46,3.25,55.91,2,Transferencia,2019,Septiembre,Sábado,-28.4599,-26.8608,2941.7418000000002,928.9818000000005
188,2018-04-09,Asia,India,Ciudad_14,Hogar,Mesa,,Vendedor_4,33,739.01,27.06,545.67,1,Efectivo,2018,Marzo,Sábado,14.2753,-53.9797,17788.118502,-218.99149799999577
189,2020-10-09,Asia,India,Ciudad_30,Ropa,Camisa,Online,Vendedor_15,51,274.55,9.89,224.57,6,Transferencia,2020,Mayo,Jueves,27.3196,22.6588,12617.247255000002,1164.1772550000023
190,2020-09-15,África,Egipto,Ciudad_20,Alimentos,Cereal,Tienda,Vendedor_13,37,575.02,3.19,409.67,1,Tarjeta,2020,Abril,Domingo,34.8054,-15.3391,20597.043894,5439.253893999998
191,2019-12-22,América,EEUU,Ciudad_18,Juguetes,Pelota,Distribuidor,Vendedor_10,27,674.57,14.22,589.19,8,Tarjeta,2019,Noviembre,Martes,-0.7196,31.2246,15623.445942000002,-284.6840579999989
192,2019-09-28,América,Brasil,Ciudad_9,,Mesa,Tienda,Vendedor_14,66,246.58,4.0,156.18,6,Tarjeta,2019,Enero,Miércoles,7.4753,-0.5566,15623.3088,5315.4288
193,2018-02-19,Europa,Alemania,Ciudad_2,Hogar,Lámpara,Online,Vendedor_5,50,,13.26,538.51,8,Transferencia,2018,Julio,Lunes,-29.4252,86.1246,30612.280799999997,3686.780799999997
194,2019-09-03,Asia,China,Ciudad_15,Juguetes,Muñeca,Distribuidor,Vendedor_11,42,107.73,0.31,64.27,6,Transferencia,2019,Diciembre,Martes,-46.7325,-96.1947,4510.633554,1811.2935540000003
195,2020-05-14,América,México,Ciudad_8,Hogar,Mesa,Tienda,Vendedor_5,22,39.94,14.92,33.88,9,Transferencia,2020,Febrero,Jueves,48.7709,-90.0261,747.5809439999999,2.2209439999999177
196,2018-08-28,Asia,Corea del Sur,Ciudad_22,Alimentos,Cereal,Distribuidor,Vendedor_4,75,,2.67,336.82,7,Transferencia,2018,Abril,Viernes,-42.7775,27.9017,30040.661174999997,4779.1611749999975
197,2019-05-26,África,Egipto,Ciudad_9,,Silla,Tienda,Vendedor_1,34,625.8,5.39,376.14,8,Transferencia,2019,Mayo,Lunes,-44.608,-64.8913,20130.35892,7341.5989199999985
198,2018-04-03,Europa,Francia,Ciudad_19,Electrónica,Auriculares,Distribuidor,Vendedor_1,73,405.1,0.08,264.4,2,Efectivo,2018,Octubre,Sábado,-32.5172,40.2944,29548.642160000003,10247.442160000006
199,2020-07-07,África,Sudáfrica,Ciudad_15,Ropa,Zapatos,Distribuidor,Vendedor_1,0,-50,22.94,347.78,3,Tarjeta,2020,Julio,Sábado,-34.0821,-81.6848,327.150524,-20.629475999999954
200,2020-09-21,Asia,India,Ciudad_18,Ropa,Chaqueta,Tienda,Vendedor_4,38,$497.48,26.8,390.53,5,Efectivo,2020,Diciembre,Miércoles,-28.1085,71.9368,13837.903680000001,-1002.2363199999982
201,2019-11-09,América,EEUU,Ciudad_28,Ropa,Chaqueta,Online,Vendedor_12,42,179.62,19.61,92.17,4,Efectivo,2019,Mayo,Martes,-12.4483,53.5955,6064.653756000001,2193.5137560000007
202,2020-10-12,Europa,Italia,Ciudad_9,Juguetes,Puzzle,Tienda,Vendedor_7,46,495.85,8.6,303.51,5,Efectivo,2020,Marzo,Domingo,-35.8502,-87.7637,20847.517400000004,6886.057400000005
203,2019-06-20,América,Argentina,Ciudad_24,Ropa,Zapatos,Tienda,Vendedor_1,35,273.0,0.13,211.63,10,Efectivo,2019,Julio,Jueves,22.0206,52.03,9542.5785,2135.5284999999994
204,2019-10-07,África,Marruecos,Ciudad_23,Hogar,Silla,Online,Vendedor_12,21,566.27,27.42,411.89,7,Tarjeta,2019,Enero,Jueves,-38.7316,-54.1618,8630.974086,-18.71591400000034
205,2020-03-02,África,Marruecos,Ciudad_25,Ropa,Pantalón,Online,Vendedor_10,13,555.63,9.69,375.49,3,Efectivo,2020,Agosto,Viernes,0.3645,35.9739,6523.262889,1641.8928889999997
206,2018-10-14,Europa,España,Ciudad_3,Hogar,Silla,Online,Vendedor_6,37,$666.38,6.44,581.88,3,Tarjeta,2018,Diciembre,Martes,-23.1569,62.072,23068.209736,1538.6497359999994
207,2018-03-08,Europa,Francia,Ciudad_23,Alimentos,Cereal,Online,Vendedor_13,51,435.15,14.71,322.57,8,Tarjeta,2018,Febrero,Sábado,39.997,22.0264,18928.111184999998,2477.041184999998
208,2020-03-18,Europa,Alemania,Ciudad_14,Electrónica,Smartphone,Online,Vendedor_6,68,$226.62,19.7,155.89,9,Transferencia,2020,Septiembre,Martes,8.903,59.0157,12374.35848,1773.8384800000022
209,2020-11-24,África,Nigeria,Ciudad_5,Ropa,Zapatos,Distribuidor,Vendedor_9,51,269.39,17.02,154.46,1,Efectivo,2020,Agosto,Martes,-3.334,-25.3571,11400.530922,3523.070922
210,2018-04-22,África,Egipto,Ciudad_2,Alimentos,Cereal,Distribuidor,Vendedor_5,77,170.4,18.27,104.47,2,Transferencia,2018,Julio,Viernes,33.6991,-1.5605,10723.629840000001,2679.439840000002
211,2018-03-17,África,Egipto,Ciudad_6,Electrónica,Smartphone,Distribuidor,Vendedor_5,80,172.55,0.37,138.61,6,Efectivo,2018,Noviembre,Lunes,-44.9012,-23.5629,13752.9252,2664.1251999999986
212,2020-11-02,América,Argentina,Ciudad_7,,Puzzle,Distribuidor,Vendedor_14,55,27.87,19.36,21.36,7,Tarjeta,2020,Enero,Viernes,46.5088,30.6293,1236.0902400000002,61.29024000000027
213,2018/07/27,Asia,China,Ciudad_17,Ropa,Zapatos,Distribuidor,Vendedor_3,58,121.36,7.55,85.14,2,Transferencia,2018,Febrero,Sábado,-1.6066,-57.8913,6507.44456,1569.32456
214,2020-09-08,África,Egipto,Ciudad_10,Juguetes,Pelota,Online,Vendedor_4,26,426.45,20.03,322.81,5,Efectivo,2020,Octubre,Domingo,25.9311,81.3574,8866.83369,473.77369
215,2018-06-22,América,EEUU,Ciudad_24,Electrónica,Smartphone,Online,Vendedor_13,68,522.14,13.68,277.87,3,Transferencia,2018,Diciembre,Martes,43.198,-28.26,30648.364863999996,11753.204863999996
216,2019-12-06,Europa,Italia,Ciudad_21,Juguetes,Muñeca,Tienda,Vendedor_6,-10,-50,17.53,150.54,1,Tarjeta,2019,Julio,Miércoles,-20.082,93.1736,382.116498,81.036498
217,2020-02-23,Europa,Alemania,Ciudad_28,Hogar,Mesa,Online,Vendedor_1,3,567.27,18.03,357.21,1,Efectivo,2020,Septiembre,Miércoles,14.0475,76.4093,1394.973657,323.3436570000001
218,2020-10-09,América,México,Ciudad_25,Juguetes,Puzzle,Tienda,Vendedor_13,64,36.03,3.32,27.99,4,Tarjeta,2020,Octubre,Jueves,-48.9606,61.1672,2229.363456,438.00345600000014
219,2018-12-11,África,Egipto,Ciudad_29,Hogar,Silla,Distribuidor,Vendedor_15,32,447.75,26.13,251.52,3,Efectivo,2018,Octubre,Sábado,-30.5685,-72.6296,10584.0936,2535.4536
220,2019-05-22,América,,Ciudad_12,Electrónica,Smartphone,Tienda,Vendedor_6,1,719.51,21.02,362.25,8,Transferencia,2019,Diciembre,Jueves,-36.6325,-14.783,568.268998,206.018998
221,2018-01-26,África,Nigeria,Ciudad_13,Hogar,Cama,Online,Vendedor_5,2,252.65,20.86,131.69,1,Tarjeta,2018,Octubre,Jueves,13.7531,-73.5053,399.89442,136.51442000000003
222,2018/04/11,África,Egipto,Ciudad_26,Alimentos,Queso,Online,Vendedor_12,28,133.41,26.57,115.69,6,Tarjeta,2018,Septiembre,Martes,29.5228,7.2815,2742.962964,-496.3570359999999
223,2018/04/03,América,Argentina,Ciudad_11,Alimentos,Queso,Online,Vendedor_3,80,85.8,25.76,66.49,8,Transferencia,2018,Agosto,Jueves,-43.2309,26.7801,5095.8336,-223.36639999999989
224,2020-12-04,África,Nigeria,Ciudad_10,Alimentos,Queso,,Vendedor_9,80,480.92,2.12,412.29,6,Transferencia,2020,Agosto,Miércoles,-5.2594,-98.2606,37657.95968,4674.759679999996
225,2020-03-23,África,Egipto,Ciudad_30,Ropa,Chaqueta,Distribuidor,Vendedor_9,79,41.78,25.31,26.07,2,Efectivo,2020,Octubre,Lunes,14.029,-9.5624,2465.2330779999998,405.70307799999955
226,2018-09-08,Europa,Italia,Ciudad_24,Juguetes,Muñeca,Online,Vendedor_8,10000,-50,22.32,348.67,10,Efectivo,2018,Noviembre,Sábado,-7.2012,-87.4686,14783.467232,-1604.0227680000007
227,2019/04/01,Asia,Japón,Ciudad_2,Electrónica,Laptop,Online,Vendedor_1,45,193.91,21.29,137.79,7,Transferencia,2019,Marzo,Domingo,-28.0354,2.0855,6868.195245000001,667.6452450000015
228,2019-01-18,Europa,España,Ciudad_2,Electrónica,Laptop,Distribuidor,Vendedor_5,30,291.82,29.62,161.99,5,Efectivo,2019,Octubre,Domingo,-43.7861,34.6565,6161.48748,1301.787479999999
229,2018/04/04,Asia,India,Ciudad_30,Hogar,Cama,Tienda,Vendedor_13,50,388.56,20.17,285.21,1,Transferencia,2018,Julio,Lunes,13.0797,-50.8743,15509.3724,1248.872400000002
230,2019/12/01,América,México,Ciudad_20,Hogar,Mesa,Tienda,Vendedor_5,60,374.74,16.75,294.38,4,Transferencia,2019,Julio,Lunes,-42.621,-39.8263,18718.263000000003,1055.4630000000034
231,2018-05-09,África,Egipto,Ciudad_28,Hogar,Cama,,Vendedor_11,78,739.14,11.84,619.04,8,Tarjeta,2018,Agosto,Lunes,-2.5864,79.0291,50826.814271999996,2541.6942720000006
232,2020-06-17,Asia,China,Ciudad_17,Alimentos,Pan,Online,Vendedor_12,58,313.51,12.63,274.72,3,Transferencia,2020,Julio,Jueves,-35.8282,-86.4058,15886.993846,-46.76615400000264
233,2019-11-19,Europa,España,Ciudad_28,Alimentos,Leche,Distribuidor,Vendedor_9,60,525.76,9.3,362.88,1,Transferencia,2019,Julio,Sábado,-15.4944,42.3552,28611.8592,6839.0592
234,2019/06/15,Europa,Alemania,Ciudad_10,Ropa,Zapatos,Distribuidor,Vendedor_15,61,,29.48,490.05,5,Efectivo,2019,Febrero,Lunes,41.0506,35.4391,28131.097940000003,-1761.952059999996
235,2018-08-20,Europa,Alemania,Ciudad_30,Ropa,Pantalón,Online,Vendedor_5,32,332.36,0.91,223.25,4,Tarjeta,2018,Febrero,Martes,22.7221,59.0732,10538.736768,3394.7367680000007
236,2019-11-24,Europa,Alemania,Ciudad_25,Alimentos,Cereal,Tienda,Vendedor_1,37,795.74,3.6,535.05,5,Transferencia,2019,Septiembre,Lunes,18.1896,-80.5271,28382.45432,8585.604320000002
237,2019-11-07,Europa,,Ciudad_6,Juguetes,Muñeca,Online,Vendedor_6,41,$249.26,29.55,155.16,8,Tarjeta,2019,Mayo,Viernes,-23.6538,49.8483,7199.75047,838.1904700000005
238,2019-05-01,Asia,India,Ciudad_1,Alimentos,Pan,Distribuidor,Vendedor_1,17,776.79,11.51,493.71,8,Tarjeta,2019,Enero,Domingo,4.3404,22.5454,11685.485007000001,3292.4150070000014
239,2020-07-16,África,Marruecos,Ciudad_1,Electrónica,Auriculares,Online,Vendedor_2,74,457.75,23.75,245.24,4,Efectivo,2020,Enero,Domingo,36.8129,-36.1594,25828.543749999997,7680.783749999995
240,2019-04-03,Europa,Italia,Ciudad_20,Juguetes,Puzzle,Tienda,Vendedor_11,66,84.97,13.58,60.03,2,Tarjeta,2019,Marzo,Miércoles,-4.3598,-77.8399,4846.450884,884.4708839999998
241,2020-10-15,Asia,China,Ciudad_12,Ropa,Chaqueta,,Vendedor_14,21,267.67,2.45,213.81,5,Transferencia,2020,Febrero,Jueves,31.3941,-11.0887,5483.353785000001,993.3437850000009
242,2018-03-03,África,Egipto,Ciudad_13,Ropa,Camisa,Online,Vendedor_5,23,523.03,4.5,441.11,3,Transferencia,2018,Agosto,Domingo,40.558,1.2898,11488.353949999999,1342.8239499999981
243,2018-03-13,África,Marruecos,Ciudad_2,Alimentos,Cereal,Tienda,Vendedor_5,62,104.68,19.88,68.17,5,Transferencia,2018,Agosto,Martes,-5.7679,99.8274,5199.916192000001,973.3761920000006
244,2020-10-13,Asia,Japón,Ciudad_3,Ropa,Chaqueta,Distribuidor,Vendedor_13,73,721.34,14.69,456.12,10,Transferencia,2020,Febrero,Sábado,40.2955,68.1142,44922.386242,11625.626241999998
245,2019-11-06,América,EEUU,Ciudad_14,Electrónica,Televisor,Online,Vendedor_9,33,53.88,29.96,36.22,5,Transferencia,2019,Abril,Domingo,-9.0229,-29.1335,1245.339216,50.07921600000009
246,2018/08/17,África,Nigeria,Ciudad_20,Alimentos,Pan,Online,Vendedor_15,8,122.83,23.0,90.88,4,Tarjeta,2018,Noviembre,Martes,-47.6296,39.9739,756.6328,29.59280000000001
247,2019-05-26,Asia,India,Ciudad_19,Ropa,Zapatos,Online,Vendedor_1,37,131.71,29.74,98.73,1,Tarjeta,2019,Febrero,Martes,15.4195,85.4537,3423.959502,-229.05049800000006
248,2020-02-01,África,,Ciudad_12,Ropa,Camisa,Online,Vendedor_5,4,$516.04,7.08,416.49,3,Tarjeta,2020,Octubre,Jueves,43.7187,-60.8818,1918.017472,252.05747199999996
249,2019-05-17,Europa,Alemania,Ciudad_15,Electrónica,Televisor,Tienda,Vendedor_4,49,661.5,8.93,366.66,5,Tarjeta,2019,Septiembre,Lunes,-39.9558,52.8087,29518.97445,11552.634450000001
250,2019-04-17,África,Sudáfrica,Ciudad_8,Electrónica,Auriculares,Tienda,Vendedor_11,1,701.51,20.82,482.29,3,Tarjeta,2019,Septiembre,Domingo,23.7752,6.874,555.4556180000001,73.16561800000005
251,2019-07-15,Europa,,Ciudad_22,Ropa,Chaqueta,Tienda,Vendedor_4,-10,-50,3.45,129.23,1,Tarjeta,2019,Junio,Sábado,-5.8237,-7.9189,1353.59238,448.98238000000015
252,2019-01-28,África,,Ciudad_23,Electrónica,Laptop,Distribuidor,Vendedor_5,17,662.11,15.54,526.88,7,Tarjeta,2019,Febrero,Domingo,23.7833,-55.3462,9506.707802,549.7478020000017
253,2019-11-23,África,Egipto,Ciudad_24,Hogar,Lámpara,Distribuidor,Vendedor_13,48,781.05,6.98,399.37,4,Transferencia,2019,Mayo,Martes,-38.5625,-97.0407,34873.57008,15703.810079999996
